"Hugo_Symbol"	"mut_count"	"missense_mut_count"
"6637"	"LOC442421"	8	0
"6638"	"LOC442517"	1	0
"6639"	"LOC55908"	1	0
"6640"	"LOC642236"	3	0
"6641"	"LOC642357"	2	0
"6642"	"LOC642397"	1	1
"6643"	"LOC642406"	1	1
"6644"	"LOC642413"	1	0
"6645"	"LOC642635"	1	0
"6646"	"LOC642661"	2	0
"6647"	"LOC642846"	1	0
"6648"	"LOC642943"	1	0
"6649"	"LOC643219"	1	0
"6650"	"LOC643310"	2	0
"6651"	"LOC643446"	1	1
"6652"	"LOC643677"	11	8
"6653"	"LOC643699"	1	1
"6654"	"LOC643810"	1	0
"6655"	"LOC643988"	1	0
"6656"	"LOC644037"	1	0
"6657"	"LOC644063"	1	0
"6658"	"LOC644101"	1	0
"6659"	"LOC644165"	1	0
"6660"	"LOC644189"	1	0
"6661"	"LOC644231"	1	1
"6662"	"LOC644256"	3	0
"6663"	"LOC644310"	1	1
"6664"	"LOC644422"	1	0
"6665"	"LOC644578"	1	1
"6666"	"LOC644717"	3	3
"6667"	"LOC644761"	1	0
"6668"	"LOC644768"	1	0
"6669"	"LOC644936"	1	0
"6670"	"LOC644950"	3	2
"6671"	"LOC645139"	1	1
"6672"	"LOC645225"	2	2
"6673"	"LOC645314"	2	2
"6674"	"LOC645359"	1	1
"6675"	"LOC645490"	3	3
"6676"	"LOC645605"	1	0
"6677"	"LOC645676"	1	0
"6678"	"LOC645744"	1	0
"6679"	"LOC645851"	1	0
"6680"	"LOC645939"	2	0
"6681"	"LOC645954"	7	0
"6682"	"LOC645969"	1	1
"6683"	"LOC646049"	1	1
"6684"	"LOC646085"	2	0
"6685"	"LOC646090"	1	0
"6686"	"LOC646096"	5	0
"6687"	"LOC646127"	1	0
"6688"	"LOC646201"	1	0
"6689"	"LOC646214"	18	0
"6690"	"LOC646360"	2	0
"6691"	"LOC646396"	1	1
"6692"	"LOC646471"	1	0
"6693"	"LOC646698"	1	1
"6694"	"LOC646762"	2	0
"6695"	"LOC646791"	1	0
"6696"	"LOC646804"	2	2
"6697"	"LOC646813"	1	0
"6698"	"LOC646864"	1	1
"6699"	"LOC646870"	2	0
"6700"	"LOC646993"	1	0
"6701"	"LOC647012"	2	0
"6702"	"LOC647166"	1	0
"6703"	"LOC647264"	1	0
"6704"	"LOC647288"	1	0
"6705"	"LOC647546"	1	1
"6706"	"LOC648740"	1	0
"6707"	"LOC648809"	1	1
"6708"	"LOC649264"	1	1
"6709"	"LOC649489"	1	0
"6710"	"LOC650157"	1	1
"6711"	"LOC650794"	2	2
"6712"	"LOC651856"	1	1
"6713"	"LOC651986"	1	1
"6714"	"LOC653061"	3	1
"6715"	"LOC653071"	3	0
"6716"	"LOC653073"	1	1
"6717"	"LOC653075"	2	0
"6718"	"LOC653111"	2	2
"6719"	"LOC653125"	1	1
"6720"	"LOC653513"	1	0
"6721"	"LOC653720"	3	1
"6722"	"LOC654780"	5	0
"6723"	"LOC727770"	1	0
"6724"	"LOC727803"	1	0
"6725"	"LOC727924"	3	0
"6726"	"LOC728026"	1	1
"6727"	"LOC728064"	4	0
"6728"	"LOC728196"	1	0
"6729"	"LOC728211"	4	0
"6730"	"LOC728310"	3	0
"6731"	"LOC728416"	1	1
"6732"	"LOC728470"	1	1
"6733"	"LOC728477"	1	1
"6734"	"LOC728531"	1	0
"6735"	"LOC728643"	4	0
"6736"	"LOC728666"	1	0
"6737"	"LOC728683"	1	1
"6738"	"LOC728743"	1	0
"6739"	"LOC728767"	2	2
"6740"	"LOC728832"	1	0
"6741"	"LOC728931"	1	1
"6742"	"LOC729012"	1	1
"6743"	"LOC729020"	1	1
"6744"	"LOC729046"	1	0
"6745"	"LOC729057"	1	0
"6746"	"LOC729213"	1	1
"6747"	"LOC729225"	1	0
"6748"	"LOC729275"	1	0
"6749"	"LOC729312"	1	1
"6750"	"LOC729324"	1	0
"6751"	"LOC729454"	1	1
"6752"	"LOC729492"	1	1
"6753"	"LOC729501"	1	1
"6754"	"LOC729668"	3	0
"6755"	"LOC729707"	2	0
"6756"	"LOC729739"	2	0
"6757"	"LOC729799"	1	0
"6758"	"LOC729806"	3	2
"6759"	"LOC729839"	1	0
"6760"	"LOC729862"	4	0
"6761"	"LOC729866"	2	0
"6762"	"LOC729898"	1	0
"6763"	"LOC729900"	4	0
"6764"	"LOC729952"	3	0
"6765"	"LOC729992"	2	0
"6766"	"LOC730005"	1	1
"6767"	"LOC730110"	2	2
"6768"	"LOC730978"	2	0
"6769"	"LOC731932"	1	1
"6770"	"LOC732391"	3	1
"6771"	"LOC732448"	1	0
"6772"	"LOC84740"	3	0
"6773"	"LOC84931"	2	0
"6774"	"LOC90834"	1	0
"6775"	"LOC91149"	1	0
"6776"	"LOC92973"	1	0
"6777"	"LOH12CR1"	1	1
"6778"	"LONP1"	1	0
"6779"	"LONP2"	2	2
"6780"	"LONRF1"	3	3
"6781"	"LONRF2"	2	2
"6782"	"LONRF3"	1	1
"6783"	"LOX"	1	1
"6784"	"LOXHD1"	5	5
"6785"	"LOXL1"	1	1
"6786"	"LOXL3"	4	4
"6787"	"LOXL4"	1	1
"6788"	"LPA"	8	4
"6789"	"LPAR1"	2	2
"6790"	"LPAR4"	1	0
"6791"	"LPAR6"	1	1
"6792"	"LPCAT1"	2	2
"6793"	"LPCAT3"	1	1
"6794"	"LPCAT4"	1	0
"6795"	"LPGAT1"	2	1
"6796"	"LPHN1"	2	1
"6797"	"LPHN2"	6	5
"6798"	"LPHN3"	6	5
"6799"	"LPIN1"	1	1
"6800"	"LPIN2"	2	0
"6801"	"LPIN3"	2	2
"6802"	"LPL"	1	1
"6803"	"LPO"	5	3
"6804"	"LPP"	3	3
"6805"	"LPPR1"	1	1
"6806"	"LPPR2"	1	0
"6807"	"LPPR5"	1	1
"6808"	"LPXN"	1	1
"6809"	"LRBA"	10	7
"6810"	"LRCH1"	4	4
"6811"	"LRCH2"	2	1
"6812"	"LRCH3"	1	0
"6813"	"LRDD"	1	0
"6814"	"LRFN1"	1	1
"6815"	"LRFN2"	2	2
"6816"	"LRFN4"	4	4
"6817"	"LRFN5"	2	2
"6818"	"LRG1"	2	1
"6819"	"LRGUK"	3	1
"6820"	"LRIG1"	2	2
"6821"	"LRIG2"	1	1
"6822"	"LRIG3"	5	5
"6823"	"LRIT1"	1	1
"6824"	"LRIT2"	3	3
"6825"	"LRMP"	1	1
"6826"	"LRP1"	9	8
"6827"	"LRP10"	1	1
"6828"	"LRP12"	5	4
"6829"	"LRP1B"	4	4
"6830"	"LRP2"	18	18
"6831"	"LRP3"	2	1
"6832"	"LRP4"	4	4
"6833"	"LRP5L"	2	2
"6834"	"LRP6"	2	2
"6835"	"LRP8"	1	1
"6836"	"LRPPRC"	6	5
"6837"	"LRRC10"	2	0
"6838"	"LRRC14B"	1	1
"6839"	"LRRC15"	2	2
"6840"	"LRRC16A"	2	2
"6841"	"LRRC16B"	5	5
"6842"	"LRRC19"	1	1
"6843"	"LRRC2"	1	0
"6844"	"LRRC23"	2	1
"6845"	"LRRC24"	1	1
"6846"	"LRRC27"	2	2
"6847"	"LRRC28"	2	2
"6848"	"LRRC29"	1	1
"6849"	"LRRC30"	1	1
"6850"	"LRRC31"	1	1
"6851"	"LRRC33"	3	3
"6852"	"LRRC34"	1	1
"6853"	"LRRC36"	1	1
"6854"	"LRRC37A"	1	1
"6855"	"LRRC37A3"	3	3
"6856"	"LRRC40"	1	1
"6857"	"LRRC41"	6	5
"6858"	"LRRC42"	2	2
"6859"	"LRRC43"	1	1
"6860"	"LRRC45"	2	2
"6861"	"LRRC46"	1	0
"6862"	"LRRC48"	1	1
"6863"	"LRRC49"	1	0
"6864"	"LRRC4B"	2	2
"6865"	"LRRC4C"	1	1
"6866"	"LRRC50"	2	2
"6867"	"LRRC52"	1	1
"6868"	"LRRC6"	1	1
"6869"	"LRRC7"	4	4
"6870"	"LRRC70"	1	0
"6871"	"LRRC8A"	3	3
"6872"	"LRRC8B"	1	1
"6873"	"LRRC8C"	2	2
"6874"	"LRRC8D"	1	1
"6875"	"LRRCC1"	2	2
"6876"	"LRRFIP1"	2	2
"6877"	"LRRFIP2"	1	1
"6878"	"LRRIQ1"	5	5
"6879"	"LRRIQ3"	3	3
"6880"	"LRRIQ4"	2	2
"6881"	"LRRK1"	3	2
"6882"	"LRRK2"	4	3
"6883"	"LRRN1"	4	4
"6884"	"LRRN2"	3	3
"6885"	"LRRN3"	3	1
"6886"	"LRRN4"	1	0
"6887"	"LRRTM1"	1	1
"6888"	"LRRTM2"	1	1
"6889"	"LRRTM4"	1	1
"6890"	"LRSAM1"	3	2
"6891"	"LRTM1"	3	3
"6892"	"LRTM2"	1	1
"6893"	"LRTOMT"	2	1
"6894"	"LRWD1"	1	1
"6895"	"LSM11"	1	1
"6896"	"LSM14B"	1	1
"6897"	"LSM4"	1	0
"6898"	"LSM5"	2	2
"6899"	"LSR"	3	2
"6900"	"LSS"	2	2
"6901"	"LST-3TM12"	2	2
"6902"	"LTA"	1	1
"6903"	"LTB4R2"	1	1
"6904"	"LTBP1"	5	5
"6905"	"LTBP2"	5	4
"6906"	"LTBP4"	6	4
"6907"	"LTK"	1	1
"6908"	"LTV1"	1	1
"6909"	"LUC7L2"	1	1
"6910"	"LUZP1"	2	2
"6911"	"LUZP2"	2	2
"6912"	"LUZP4"	2	2
"6913"	"LXN"	1	1
"6914"	"LY6G5B"	1	1
"6915"	"LY75"	1	1
"6916"	"LY9"	1	1
"6917"	"LYG1"	1	1
"6918"	"LYG2"	2	2
"6919"	"LYN"	4	4
"6920"	"LYPD4"	1	1
"6921"	"LYPD5"	2	2
"6922"	"LYPD6"	1	0
"6923"	"LYPLA2P1"	1	0
"6924"	"LYSMD3"	4	2
"6925"	"LYSMD4"	1	1
"6926"	"LYST"	4	3
"6927"	"LYVE1"	1	1
"6928"	"LYZL4"	1	1
"6929"	"LYZL6"	1	1
"6930"	"LZIC"	1	1
"6931"	"LZTR1"	2	1
"6932"	"LZTS1"	3	3
"6933"	"LZTS2"	1	1
"6934"	"MAB21L1"	1	1
"6935"	"MAB21L2"	2	2
"6936"	"MACC1"	1	1
"6937"	"MACF1"	11	8
"6938"	"MACROD1"	1	1
"6939"	"MACROD2"	1	1
"6940"	"MAD2L1"	2	2
"6941"	"MAD2L2"	1	0
"6942"	"MADCAM1"	1	1
"6943"	"MADD"	8	6
"6944"	"MAEL"	4	4
"6945"	"MAFA"	1	0
"6946"	"MAG"	1	1
"6947"	"MAGEA1"	1	1
"6948"	"MAGEA10"	3	1
"6949"	"MAGEA11"	1	0
"6950"	"MAGEA12"	3	2
"6951"	"MAGEA13P"	1	0
"6952"	"MAGEA3"	2	1
"6953"	"MAGEA4"	1	1
"6954"	"MAGEB1"	1	1
"6955"	"MAGEB10"	2	2
"6956"	"MAGEB17"	1	0
"6957"	"MAGEB2"	1	1
"6958"	"MAGEB3"	1	1
"6959"	"MAGEB4"	3	3
"6960"	"MAGEB6"	2	2
"6961"	"MAGEC1"	5	4
"6962"	"MAGEC2"	2	2
"6963"	"MAGEC3"	3	3
"6964"	"MAGED1"	2	1
"6965"	"MAGED2"	2	1
"6966"	"MAGEE1"	2	2
"6967"	"MAGEE2"	4	4
"6968"	"MAGEH1"	1	1
"6969"	"MAGEL2"	3	1
"6970"	"MAGI1"	4	4
"6971"	"MAGI2"	7	6
"6972"	"MAGI3"	4	3
"6973"	"MAGIX"	2	1
"6974"	"MAK"	1	1
"6975"	"MAK16"	1	1
"6976"	"MALAT1"	14	0
"6977"	"MALT1"	1	1
"6978"	"MAMDC2"	1	0
"6979"	"MAML1"	1	1
"6980"	"MAML2"	3	3
"6981"	"MAML3"	2	2
"6982"	"MAMLD1"	1	1
"6983"	"MAMSTR"	1	1
"6984"	"MAN1A1"	1	1
"6985"	"MAN1A2"	1	0
"6986"	"MAN1B1"	1	1
"6987"	"MAN2A1"	3	3
"6988"	"MAN2A2"	1	1
"6989"	"MAN2B1"	2	2
"6990"	"MAN2B2"	3	3
"6991"	"MANBA"	1	1
"6992"	"MANEA"	1	0
"6993"	"MAOA"	2	1
"6994"	"MAOB"	1	1
"6995"	"MAP1A"	13	10
"6996"	"MAP1B"	1	0
"6997"	"MAP1D"	1	1
"6998"	"MAP1LC3C"	1	1
"6999"	"MAP1S"	1	1
"7000"	"MAP2"	7	6
"7001"	"MAP2K1"	1	1
"7002"	"MAP2K2"	1	1
"7003"	"MAP2K3"	1	1
"7004"	"MAP2K4"	22	8
"7005"	"MAP2K5"	2	0
"7006"	"MAP2K7"	1	0
"7007"	"MAP3K1"	64	9
"7008"	"MAP3K10"	4	4
"7009"	"MAP3K11"	1	0
"7010"	"MAP3K12"	2	0
"7011"	"MAP3K13"	5	3
"7012"	"MAP3K15"	1	1
"7013"	"MAP3K4"	4	1
"7014"	"MAP3K5"	2	2
"7015"	"MAP3K6"	1	0
"7016"	"MAP3K7"	1	1
"7017"	"MAP3K8"	2	2
"7018"	"MAP3K9"	3	2
"7019"	"MAP4"	1	0
"7020"	"MAP4K1"	3	2
"7021"	"MAP4K4"	1	1
"7022"	"MAP7"	1	0
"7023"	"MAP7D1"	1	1
"7024"	"MAP7D3"	1	1
"7025"	"MAPK1"	1	1
"7026"	"MAPK10"	1	1
"7027"	"MAPK14"	1	1
"7028"	"MAPK15"	1	1
"7029"	"MAPK3"	1	1
"7030"	"MAPK4"	4	4
"7031"	"MAPK6"	1	1
"7032"	"MAPK8"	3	1
"7033"	"MAPK8IP1"	1	0
"7034"	"MAPK8IP2"	2	2
"7035"	"MAPK8IP3"	4	4
"7036"	"MAPKAP1"	1	1
"7037"	"MAPKAPK3"	1	1
"7038"	"MAPKBP1"	2	2
"7039"	"MAPRE2"	1	1
"7040"	"MAPRE3"	2	1
"7041"	"MAPT"	1	1
"7042"	"MARCKSL1"	1	1
"7043"	"MARCO"	2	1
"7044"	"MARK1"	4	4
"7045"	"MARK2"	2	1
"7046"	"MARK3"	1	1
"7047"	"MARK4"	1	1
"7048"	"MARVELD2"	1	1
"7049"	"MARVELD3"	1	0
"7050"	"MAS1"	2	2
"7051"	"MAS1L"	1	1
"7052"	"MASP1"	1	0
"7053"	"MASP2"	1	1
"7054"	"MAST1"	6	5
"7055"	"MAST2"	3	3
"7056"	"MAST4"	6	6
"7057"	"MASTL"	2	2
"7058"	"MAT1A"	1	1
"7059"	"MAT2B"	1	1
"7060"	"MATK"	1	1
"7061"	"MATN2"	2	2
"7062"	"MATN4"	2	1
"7063"	"MAVS"	1	1
"7064"	"MAX"	2	2
"7065"	"MAZ"	3	2
"7066"	"MBD1"	5	5
"7067"	"MBD3"	1	1
"7068"	"MBD3L1"	1	1
"7069"	"MBD4"	1	1
"7070"	"MBD5"	1	1
"7071"	"MBD6"	4	1
"7072"	"MBL2"	1	1
"7073"	"MBLAC1"	1	0
"7074"	"MBNL2"	1	1
"7075"	"MBOAT2"	1	1
"7076"	"MBOAT4"	3	2
"7077"	"MBTD1"	2	2
"7078"	"MBTPS1"	1	1
"7079"	"MBTPS2"	2	2
"7080"	"MC2R"	1	1
"7081"	"MC3R"	2	2
"7082"	"MC4R"	1	1
"7083"	"MCAM"	2	2
"7084"	"MCART1"	2	0
"7085"	"MCART6"	3	3
"7086"	"MCAT"	1	1
"7087"	"MCC"	4	3
"7088"	"MCCC1"	2	1
"7089"	"MCF2L"	3	2
"7090"	"MCF2L2"	3	3
"7091"	"MCHR2"	1	1
"7092"	"MCM10"	2	2
"7093"	"MCM2"	1	1
"7094"	"MCM3"	1	1
"7095"	"MCM3AP"	3	3
"7096"	"MCM4"	2	2
"7097"	"MCM6"	2	1
"7098"	"MCM7"	2	1
"7099"	"MCOLN1"	3	3
"7100"	"MCOLN2"	1	1
"7101"	"MCOLN3"	2	2
"7102"	"MCPH1"	1	1
"7103"	"MCRS1"	3	3
"7104"	"MCTP2"	4	3
"7105"	"MCTS1"	1	1
"7106"	"MDC1"	3	2
"7107"	"MDGA1"	2	1
"7108"	"MDGA2"	3	3
"7109"	"MDH2"	2	2
"7110"	"MDM1"	1	1
"7111"	"MDM2"	2	2
"7112"	"MDM4"	1	0
"7113"	"MDN1"	11	9
"7114"	"MDP1"	1	1
"7115"	"MDS1"	1	1
"7116"	"ME2"	2	2
"7117"	"ME3"	2	2
"7118"	"MEAF6"	1	1
"7119"	"MECOM"	1	1
"7120"	"MECP2"	3	3
"7121"	"MED12"	9	6
"7122"	"MED12L"	1	1
"7123"	"MED13"	5	5
"7124"	"MED13L"	4	3
"7125"	"MED14"	2	2
"7126"	"MED15"	1	1
"7127"	"MED16"	3	3
"7128"	"MED23"	10	3
"7129"	"MED24"	2	1
"7130"	"MED25"	1	1
"7131"	"MED27"	1	0
"7132"	"MED7"	1	0
"7133"	"MED8"	1	0
"7134"	"MEF2A"	1	0
"7135"	"MEF2C"	3	1
"7136"	"MEFV"	7	6
"7137"	"MEGF11"	3	3
"7138"	"MEGF6"	3	3
"7139"	"MEGF8"	4	3
"7140"	"MEI1"	2	2
"7141"	"MEIS1"	1	1
"7142"	"MEIS2"	2	2
"7143"	"MELK"	1	1
"7144"	"MEN1"	2	0
"7145"	"MEOX1"	2	2
"7146"	"MEOX2"	2	2
"7147"	"MEP1A"	3	3
"7148"	"MERTK"	2	0
"7149"	"MESDC2"	1	1
"7150"	"MEST"	2	1
"7151"	"MET"	5	2
"7152"	"METAP2"	1	0
"7153"	"METRNL"	2	2
"7154"	"METT11D1"	3	3
"7155"	"METT5D1"	1	1
"7156"	"METTL10"	1	1
"7157"	"METTL11B"	2	2
"7158"	"METTL13"	1	0
"7159"	"METTL14"	1	1
"7160"	"METTL2A"	1	0
"7161"	"METTL2B"	2	2
"7162"	"METTL4"	1	1
"7163"	"METTL5"	2	2
"7164"	"METTL7A"	1	1
"7165"	"METTL7B"	2	2
"7166"	"METTL8"	2	2
"7167"	"METTL9"	1	1
"7168"	"MEX3C"	2	2
"7169"	"MFAP1"	1	1
"7170"	"MFAP3"	1	0
"7171"	"MFAP3L"	2	2
"7172"	"MFF"	2	2
"7173"	"MFGE8"	2	2
"7174"	"MFHAS1"	1	1
"7175"	"MFI2"	1	1
"7176"	"MFN1"	3	2
"7177"	"MFN2"	1	1
"7178"	"MFSD11"	2	1
"7179"	"MFSD3"	1	1
"7180"	"MFSD4"	2	2
"7181"	"MFSD6L"	1	1
"7182"	"MFSD8"	2	2
"7183"	"MFSD9"	1	1
"7184"	"MGA"	10	8
"7185"	"MGAM"	9	8
"7186"	"MGAT3"	1	1
"7187"	"MGAT4B"	1	1
"7188"	"MGAT4C"	2	2
"7189"	"MGAT5"	2	1
"7190"	"MGAT5B"	5	3
"7191"	"MGC13005"	1	0
"7192"	"MGC15885"	1	0
"7193"	"MGC16275"	1	0
"7194"	"MGC16384"	1	0
"7195"	"MGC23284"	1	0
"7196"	"MGC26647"	2	1
"7197"	"MGC42105"	1	1
"7198"	"MGMT"	2	1
"7199"	"MGRN1"	1	1
"7200"	"MIA2"	2	2
"7201"	"MIA3"	3	3
"7202"	"MIAT"	2	0
"7203"	"MIB1"	4	3
"7204"	"MICA"	1	0
"7205"	"MICAL1"	2	2
"7206"	"MICAL2"	4	3
"7207"	"MICAL3"	2	2
"7208"	"MICALCL"	2	1
"7209"	"MICALL2"	3	3
"7210"	"MID1"	2	2
"7211"	"MID2"	2	1
"7212"	"MIER1"	2	1
"7213"	"MIF4GD"	1	0
"7214"	"MIIP"	1	1
"7215"	"MINA"	3	2
"7216"	"MINK1"	2	2
"7217"	"MINPP1"	1	0
"7218"	"MIR1182"	1	0
"7219"	"MIR1185-1"	1	0
"7220"	"MIR1204"	1	0
"7221"	"MIR1231"	1	0
"7222"	"MIR124-1"	1	0
"7223"	"MIR124-3"	1	0
"7224"	"MIR1284"	1	0
"7225"	"MIR1289-2"	1	0
"7226"	"MIR1304"	1	0
"7227"	"MIR133B"	1	0
"7228"	"MIR154"	1	0
"7229"	"MIR16-1"	1	0
"7230"	"MIR16-2"	1	0
"7231"	"MIR188"	1	0
"7232"	"MIR193B"	1	0
"7233"	"MIR204"	1	0
"7234"	"MIR211"	1	0
"7235"	"MIR2113"	1	0
"7236"	"MIR297"	1	0
"7237"	"MIR342"	1	0
"7238"	"MIR369"	1	0
"7239"	"MIR409"	1	0
"7240"	"MIR410"	1	0
"7241"	"MIR486"	2	0
"7242"	"MIR490"	1	0
"7243"	"MIR491"	1	0
"7244"	"MIR513A1"	1	0
"7245"	"MIR516A2"	1	0
"7246"	"MIR519A2"	1	0
"7247"	"MIR520A"	1	0
"7248"	"MIR521-2"	1	0
"7249"	"MIR522"	2	0
"7250"	"MIR532"	1	0
"7251"	"MIR548H3"	1	0
"7252"	"MIR548H4"	3	0
"7253"	"MIR548I2"	1	0
"7254"	"MIR550-1"	1	0
"7255"	"MIR570"	1	0
"7256"	"MIR612"	1	0
"7257"	"MIR616"	1	0
"7258"	"MIR634"	2	0
"7259"	"MIR647"	1	0
"7260"	"MIR648"	1	0
"7261"	"MIR653"	1	0
"7262"	"MIR670"	1	0
"7263"	"MIR885"	1	0
"7264"	"MIR934"	1	0
"7265"	"MIXL1"	1	1
"7266"	"MKI67"	4	4
"7267"	"MKL1"	1	0
"7268"	"MKL2"	3	3
"7269"	"MKNK2"	1	1
"7270"	"MKRN1"	2	2
"7271"	"MKRN2"	1	1
"7272"	"MKRN3"	2	2
"7273"	"MKS1"	1	1
"7274"	"MLC1"	4	2
"7275"	"MLEC"	1	1
"7276"	"MLH1"	1	0
"7277"	"MLH3"	3	2
"7278"	"MLL"	6	2
"7279"	"MLL2"	8	7
"7280"	"MLL3"	38	15
"7281"	"MLL4"	5	3
"7282"	"MLL5"	4	2
"7283"	"MLLT10"	8	3
"7284"	"MLLT3"	1	1
"7285"	"MLLT4"	9	4
"7286"	"MLLT6"	1	1
"7287"	"MLPH"	3	3
"7288"	"MLXIP"	3	3
"7289"	"MLXIPL"	2	2
"7290"	"MLYCD"	2	1
"7291"	"MMAA"	2	2
"7292"	"MMACHC"	1	1
"7293"	"MMD"	1	1
"7294"	"MMEL1"	1	0
"7295"	"MMP10"	1	1
"7296"	"MMP11"	1	1
"7297"	"MMP12"	1	0
"7298"	"MMP13"	2	2
"7299"	"MMP14"	3	3
"7300"	"MMP15"	2	2
"7301"	"MMP16"	2	2
"7302"	"MMP17"	1	0
"7303"	"MMP19"	1	1
"7304"	"MMP26"	1	1
"7305"	"MMP27"	2	2
"7306"	"MMP3"	3	3
"7307"	"MMP8"	1	1
"7308"	"MMP9"	1	1
"7309"	"MMRN1"	3	3
"7310"	"MMRN2"	1	0
"7311"	"MMS19"	3	2
"7312"	"MN1"	1	1
"7313"	"MNAT1"	1	1
"7314"	"MND1"	1	1
"7315"	"MNDA"	2	1
"7316"	"MOAP1"	2	1
"7317"	"MOBKL1A"	1	1
"7318"	"MOBKL3"	1	1
"7319"	"MOCOS"	2	1
"7320"	"MOGAT3"	3	3
"7321"	"MOGS"	2	2
"7322"	"MON1A"	1	1
"7323"	"MON1B"	1	1
"7324"	"MON2"	1	1
"7325"	"MORC1"	5	5
"7326"	"MORC2"	2	2
"7327"	"MORC4"	1	1
"7328"	"MORN1"	3	3
"7329"	"MORN3"	1	1
"7330"	"MOS"	2	1
"7331"	"MOSC2"	1	1
"7332"	"MOV10"	1	1
"7333"	"MOV10L1"	3	3
"7334"	"MPDZ"	6	5
"7335"	"MPHOSPH10"	2	2
"7336"	"MPHOSPH8"	2	2
"7337"	"MPHOSPH9"	2	2
"7338"	"MPO"	2	2
"7339"	"MPP1"	1	1
"7340"	"MPP2"	1	0
"7341"	"MPP3"	2	2
"7342"	"MPP4"	1	1
"7343"	"MPP6"	1	1
"7344"	"MPP7"	1	1
"7345"	"MPPED2"	1	1
"7346"	"MPRIP"	1	1
"7347"	"MPV17L"	2	2
"7348"	"MPZL1"	1	0
"7349"	"MR1"	2	1
"7350"	"MRAP"	1	1
"7351"	"MRC1"	3	3
"7352"	"MRC2"	3	1
"7353"	"MRE11A"	1	1
"7354"	"MREG"	2	2
"7355"	"MRFAP1"	2	1
"7356"	"MRFAP1L1"	1	1
"7357"	"MRGPRD"	1	1
"7358"	"MRGPRX1"	1	0
"7359"	"MRGPRX3"	2	2
"7360"	"MRPL1"	1	1
"7361"	"MRPL11"	1	1
"7362"	"MRPL13"	1	1
"7363"	"MRPL15"	2	2
"7364"	"MRPL18"	2	2
"7365"	"MRPL2"	2	2
"7366"	"MRPL20"	1	1
"7367"	"MRPL23"	2	2
"7368"	"MRPL30"	1	1
"7369"	"MRPL32"	1	1
"7370"	"MRPL38"	2	2
"7371"	"MRPL40"	1	1
"7372"	"MRPL43"	1	0
"7373"	"MRPL45"	2	1
"7374"	"MRPL46"	1	1
"7375"	"MRPL48"	1	1
"7376"	"MRPL49"	1	1
"7377"	"MRPL51"	1	1
"7378"	"MRPL52"	1	1
"7379"	"MRPL53"	1	1
"7380"	"MRPS11"	1	0
"7381"	"MRPS14"	1	1
"7382"	"MRPS15"	1	1
"7383"	"MRPS18B"	1	1
"7384"	"MRPS22"	2	2
"7385"	"MRPS30"	2	2
"7386"	"MRPS31"	2	2
"7387"	"MRPS35"	1	1
"7388"	"MRPS5"	1	1
"7389"	"MRPS7"	2	2
"7390"	"MRPS9"	2	1
"7391"	"MRS2"	1	1
"7392"	"MRVI1"	1	1
"7393"	"MS4A14"	2	2
"7394"	"MS4A4A"	1	1
"7395"	"MS4A4E"	2	2
"7396"	"MSGN1"	1	1
"7397"	"MSH2"	2	2
"7398"	"MSH3"	2	1
"7399"	"MSH4"	1	0
"7400"	"MSH5"	1	1
"7401"	"MSH6"	4	4
"7402"	"MSI1"	1	1
"7403"	"MSI2"	2	2
"7404"	"MSL2"	3	2
"7405"	"MSL3"	2	2
"7406"	"MSLN"	2	2
"7407"	"MSLNL"	3	0
"7408"	"MSMP"	1	1
"7409"	"MSN"	1	1
"7410"	"MSR1"	1	0
"7411"	"MSRB3"	1	1
"7412"	"MST1"	3	2
"7413"	"MST1P9"	9	3
"7414"	"MST1R"	1	1
"7415"	"MSTN"	1	1
"7416"	"MSTO2P"	1	0
"7417"	"MSX2"	2	1
"7418"	"MT1A"	1	1
"7419"	"MT1DP"	2	0
"7420"	"MT1IP"	1	0
"7421"	"MTA2"	1	1
"7422"	"MTA3"	2	2
"7423"	"MTAP"	1	1
"7424"	"MTBP"	3	2
"7425"	"MTCH1"	1	1
"7426"	"MTCP1NB"	1	0
"7427"	"MTDH"	1	1
"7428"	"MTERF"	1	1
"7429"	"MTERFD1"	1	0
"7430"	"MTERFD3"	1	1
"7431"	"MTF1"	1	1
"7432"	"MTF2"	2	2
"7433"	"MTFR1"	2	2
"7434"	"MTHFD1"	4	3
"7435"	"MTHFD1L"	3	3
"7436"	"MTHFS"	1	1
"7437"	"MTIF2"	2	1
"7438"	"MTM1"	4	4
"7439"	"MTMR11"	2	2
"7440"	"MTMR12"	3	2
"7441"	"MTMR14"	1	0
"7442"	"MTMR15"	3	0
"7443"	"MTMR2"	1	1
"7444"	"MTMR3"	2	2
"7445"	"MTMR4"	4	4
"7446"	"MTMR6"	1	1
"7447"	"MTMR7"	1	1
"7448"	"MTMR8"	2	2
"7449"	"MTMR9"	2	1
"7450"	"MTO1"	3	3
"7451"	"MTOR"	8	7
"7452"	"MTP18"	1	1
"7453"	"MTPAP"	2	1
"7454"	"MTR"	5	4
"7455"	"MTRF1"	1	1
"7456"	"MTRF1L"	1	1
"7457"	"MTRR"	1	1
"7458"	"MTSS1"	3	3
"7459"	"MTTP"	1	1
"7460"	"MTUS2"	3	3
"7461"	"MTX2"	1	1
"7462"	"MUC1"	1	1
"7463"	"MUC12"	10	9
"7464"	"MUC13"	1	1
"7465"	"MUC15"	1	1
